epoch,step,train/loss,train/reward,val/reward
15,6099,-2012.037353515625,-22699.775390625,
15,6149,-4506.39990234375,-22955.544921875,
15,6199,-3570.156494140625,-22494.6328125,
15,6249,-4984.33642578125,-22672.37109375,
15,6255,,,-22758.640625
16,6299,-6697.984375,-22956.353515625,
16,6349,-6423.4794921875,-22629.07421875,
16,6399,-3311.886474609375,-22678.01953125,
16,6449,-3804.846923828125,-22773.154296875,
16,6499,-6316.43603515625,-22867.0703125,
16,6549,-3254.71142578125,-22813.912109375,
16,6599,-7904.88818359375,-22851.6015625,
16,6646,,,-22758.640625
17,6649,-7191.0400390625,-22788.7421875,
17,6699,-4915.4482421875,-22774.298828125,
17,6749,-4513.84912109375,-22607.421875,
17,6799,-4651.759765625,-22986.35546875,
17,6849,-3586.8779296875,-22750.794921875,
17,6899,-4511.15966796875,-22354.2734375,
17,6949,-3414.265380859375,-23004.1875,
17,6999,-4686.251953125,-22986.052734375,
17,7037,,,-22758.640625
18,7049,-3270.917724609375,-23111.625,
18,7099,-5002.421875,-22839.94921875,
18,7149,-4613.81494140625,-22634.359375,
18,7199,-4600.60400390625,-22689.11328125,
18,7249,-4037.333984375,-22672.9765625,
18,7299,-2761.932373046875,-22873.921875,
18,7349,-4477.28759765625,-22965.82421875,
18,7399,-3254.10107421875,-22678.19140625,
18,7428,,,-22758.640625
19,7449,-4984.0693359375,-22597.63671875,
19,7499,-1543.2099609375,-23065.21875,
19,7549,-6562.419921875,-22844.83203125,
19,7599,-9802.146484375,-22652.845703125,
19,7649,-2866.79150390625,-22686.408203125,
19,7699,-5491.69091796875,-22661.01171875,
19,7749,-3176.074462890625,-22581.1796875,
19,7799,-4632.50146484375,-22889.783203125,
19,7819,,,-22758.640625
20,7849,-7375.2607421875,-22905.37890625,
20,7899,-3788.14453125,-22546.912109375,
20,7949,-834.0167846679688,-22914.18359375,
20,7999,-3050.544921875,-22923.53515625,
20,8049,-5032.08740234375,-22896.208984375,
20,8099,-4477.478515625,-22726.421875,
20,8149,-6853.20751953125,-22898.6171875,
20,8199,-5832.89013671875,-22582.921875,
20,8210,,,-22758.640625
21,8249,-4646.5234375,-22698.5625,
21,8299,-6341.9521484375,-22869.5546875,
21,8349,-1710.3758544921875,-22521.7734375,
21,8399,-5050.0966796875,-22862.12890625,
21,8449,-6537.89599609375,-22929.640625,
21,8499,-3585.79052734375,-22952.1484375,
21,8549,-6949.0625,-22843.044921875,
21,8599,-4952.60107421875,-22793.87109375,
21,8601,,,-22758.640625
22,8649,-5587.802734375,-22903.013671875,
22,8699,-2631.1376953125,-22683.857421875,
22,8749,-6159.658203125,-22944.35546875,
22,8799,-3097.857421875,-22767.060546875,
22,8849,-4274.04638671875,-22722.85546875,
22,8899,-7268.87548828125,-22704.732421875,
22,8949,-3823.380615234375,-22546.2734375,
22,8992,,,-22758.640625
23,8999,-4130.4892578125,-22878.0078125,
23,9049,-3624.01171875,-22725.025390625,
23,9099,-2163.96044921875,-22842.703125,
23,9149,-7921.5517578125,-22753.8046875,
23,9199,-9509.775390625,-22975.0390625,
23,9249,-2615.1220703125,-22764.23828125,
23,9299,-8866.208984375,-22938.322265625,
23,9349,-4151.4453125,-22638.3125,
23,9383,,,-22758.640625
24,9399,-3673.899169921875,-22643.384765625,
24,9449,-7711.00439453125,-22564.1484375,
24,9499,-4676.81787109375,-22654.244140625,
24,9549,-6233.51611328125,-22894.1328125,
24,9599,-4329.943359375,-22862.76953125,
24,9649,-3571.864013671875,-22544.78125,
24,9699,-4340.111328125,-22701.89453125,
24,9749,-1342.897216796875,-22420.3828125,
24,9774,,,-22758.640625
